age,annual_income,loan_amount,credit_score,employment_type,existing_loans,loan_term_months,missed_payments_last_year,defaulted
45,871865.0,578745.0,588,Salaried,1,24,0,1
37,557552.0,625073.0,884,Business,1,12,1,1
39,263143.0,353116.0,680,Self-Employed,0,24,0,0
60,1037205.0,580764.0,300,Self-Employed,1,12,0,0
23,305909.0,239771.0,379,Salaried,1,60,1,0
32,627222.0,431737.0,485,Self-Employed,2,60,2,1
24,879272.0,892613.0,443,Salaried,1,60,2,1
29,702784.0,516453.0,741,Salaried,1,36,0,0
47,150000.0,342523.0,474,Business,4,60,0,1
21,749194.0,587429.0,893,Business,0,12,0,0
44,531963.0,50000.0,619,Self-Employed,1,24,0,0
62,672595.0,696885.0,619,Salaried,1,12,1,1
33,725805.0,920947.0,880,Salaried,1,60,1,0
31,299381.0,322036.0,740,Salaried,0,60,1,0
59,1175681.0,76144.0,585,Salaried,1,60,0,1
54,785694.0,263015.0,483,Salaried,1,48,0,0
60,567945.0,440423.0,760,Self-Employed,2,12,1,0
31,150000.0,75878.0,509,Business,3,48,0,0
36,432715.0,173196.0,720,Self-Employed,1,36,0,0
47,1057081.0,242816.0,518,Salaried,0,48,0,0
22,653708.0,709701.0,646,Business,1,48,0,1
36,443785.0,222220.0,396,Business,2,60,1,1
37,497106.0,382276.0,662,Salaried,3,60,1,0
51,1206307.0,521743.0,318,Salaried,4,48,0,0
34,532964.0,527747.0,523,Salaried,3,12,1,1
55,555137.0,474212.0,730,Business,0,12,0,0
55,671559.0,62601.0,352,Salaried,1,12,1,0
54,568094.0,392573.0,486,Salaried,0,60,1,1
60,625916.0,412052.0,889,Salaried,2,24,1,0
63,165994.0,394197.0,312,Self-Employed,0,24,1,1
51,899766.0,326335.0,858,Salaried,0,24,0,0
48,443190.0,128987.0,431,Self-Employed,1,36,1,0
55,1191790.0,669055.0,346,Salaried,2,60,2,0
29,767627.0,486091.0,727,Salaried,0,24,1,0
26,1051229.0,462495.0,451,Salaried,0,48,1,1
37,962768.0,565603.0,872,Business,1,60,0,0
23,362215.0,370223.0,840,Salaried,1,12,1,0
31,852457.0,503719.0,706,Salaried,1,24,0,0
57,573150.0,631746.0,632,Self-Employed,2,48,2,1
37,808824.0,555137.0,349,Salaried,5,24,0,0
53,738736.0,337685.0,522,Self-Employed,2,24,0,0
39,555909.0,492970.0,539,Self-Employed,0,60,1,1
22,1031701.0,455011.0,529,Salaried,1,24,0,0
56,565079.0,500288.0,478,Salaried,0,48,0,1
36,554093.0,421523.0,851,Salaried,0,12,1,0
39,324546.0,427752.0,632,Self-Employed,0,12,0,1
34,590971.0,262335.0,896,Salaried,0,60,1,0
37,787241.0,310403.0,422,Self-Employed,1,24,1,0
52,638116.0,209090.0,301,Business,0,48,0,1
47,814455.0,319020.0,665,Salaried,0,36,1,0
61,490718.0,293757.0,396,Self-Employed,0,36,0,1
61,436398.0,524600.0,833,Self-Employed,2,36,1,0
36,475472.0,359375.0,761,Business,0,60,2,0
31,765733.0,612868.0,308,Salaried,0,12,1,1
30,980352.0,451140.0,743,Business,0,24,0,0
50,989795.0,452010.0,485,Salaried,0,48,0,1
62,1137788.0,692145.0,838,Salaried,2,12,1,0
38,150000.0,405022.0,639,Salaried,1,24,1,1
31,1074442.0,745548.0,368,Salaried,0,36,0,0
45,525971.0,677920.0,629,Salaried,0,24,0,1
21,871032.0,319543.0,490,Salaried,0,60,2,1
48,490119.0,659392.0,707,Salaried,0,12,1,1
59,1051106.0,594966.0,533,Salaried,4,24,1,0
30,656427.0,185396.0,489,Salaried,2,48,2,0
39,779633.0,293582.0,899,Salaried,0,60,2,0
56,585287.0,840675.0,373,Self-Employed,0,24,0,1
24,610313.0,503377.0,441,Salaried,3,12,3,1
45,150349.0,228387.0,605,Salaried,0,24,1,1
40,654979.0,506464.0,540,Self-Employed,0,12,2,1
25,744942.0,325596.0,869,Self-Employed,0,36,0,0
27,328094.0,661129.0,646,Salaried,1,60,0,0
29,458939.0,594714.0,792,Salaried,0,60,2,1
56,932780.0,139762.0,621,Salaried,4,24,0,0
38,946743.0,331954.0,637,Self-Employed,1,12,0,0
45,292514.0,75479.0,636,Business,2,24,1,1
57,554340.0,171430.0,843,Self-Employed,0,60,0,0
48,1010634.0,129504.0,684,Business,1,60,1,0
34,792950.0,163021.0,866,Business,0,60,0,0
42,760787.0,724209.0,539,Salaried,1,48,1,1
60,922698.0,220730.0,529,Self-Employed,1,48,1,0
41,745607.0,678893.0,537,Salaried,2,48,0,1
56,791722.0,546848.0,525,Salaried,1,36,0,0
62,351983.0,770369.0,591,Salaried,0,12,2,1
63,684473.0,554516.0,386,Salaried,0,24,1,1
23,802444.0,316705.0,518,Salaried,0,12,0,0
28,571849.0,542569.0,783,Self-Employed,1,24,0,1
50,910717.0,463703.0,818,Salaried,1,60,0,0
46,808408.0,659955.0,665,Salaried,1,24,1,1
63,1041688.0,634300.0,764,Salaried,2,12,0,0
47,694347.0,312579.0,578,Self-Employed,1,48,0,0
53,324553.0,543861.0,312,Self-Employed,0,12,1,1
60,744801.0,250815.0,440,Salaried,0,12,0,0
34,564148.0,384191.0,872,Salaried,1,60,1,0
48,415657.0,564819.0,813,Self-Employed,0,24,2,1
43,463257.0,595822.0,645,Salaried,1,24,1,1
37,636730.0,256163.0,813,Salaried,2,60,1,0
24,936253.0,184075.0,322,Salaried,2,48,0,1
52,856468.0,842751.0,840,Salaried,0,36,1,1
57,316153.0,470055.0,484,Salaried,0,48,3,1
55,616549.0,304657.0,856,Salaried,2,48,1,0
53,817706.0,328635.0,411,Business,1,60,0,0
52,731176.0,693662.0,391,Salaried,1,60,0,1
55,905283.0,606174.0,560,Salaried,0,48,0,0
27,919756.0,428681.0,870,Salaried,0,48,0,0
54,627711.0,142128.0,775,Salaried,1,12,2,0
25,399920.0,476338.0,879,Salaried,1,36,0,1
38,733653.0,94155.0,493,Self-Employed,1,12,0,1
58,695590.0,50000.0,712,Salaried,0,60,0,0
42,625042.0,240277.0,553,Self-Employed,1,12,1,0
38,878000.0,594132.0,659,Self-Employed,2,36,0,1
35,648801.0,175682.0,608,Business,1,48,3,1
24,981368.0,552940.0,748,Salaried,2,48,1,1
33,1093357.0,105694.0,712,Self-Employed,1,12,0,0
62,846960.0,502009.0,409,Business,0,48,1,0
53,942631.0,490874.0,637,Salaried,1,36,0,0
27,624339.0,297110.0,712,Salaried,3,60,0,0
24,653465.0,373647.0,778,Salaried,4,48,1,0
48,583924.0,415772.0,524,Self-Employed,2,24,1,0
35,150000.0,50000.0,866,Self-Employed,1,12,0,0
52,158407.0,379887.0,302,Salaried,0,24,3,1
26,297861.0,283490.0,771,Salaried,2,12,2,1
54,455596.0,527140.0,609,Self-Employed,1,12,0,1
36,699953.0,836380.0,326,Business,4,24,1,1
64,817495.0,468020.0,885,Salaried,2,24,1,0
46,657434.0,463763.0,345,Business,0,12,1,0
39,483067.0,244184.0,423,Self-Employed,1,24,0,0
24,830568.0,429553.0,874,Salaried,3,12,0,0
30,761915.0,208527.0,411,Salaried,0,48,0,0
39,622008.0,713310.0,456,Salaried,0,48,0,1
44,312621.0,730473.0,406,Salaried,1,24,1,1
60,532255.0,714361.0,534,Salaried,1,12,0,1
21,1071694.0,527738.0,868,Salaried,1,24,0,0
52,705847.0,295413.0,528,Business,0,12,0,0
30,1001557.0,96818.0,512,Salaried,2,36,1,0
28,537167.0,383603.0,812,Salaried,2,60,1,0
25,504205.0,330408.0,752,Self-Employed,2,12,2,1
34,886914.0,323644.0,655,Salaried,1,48,1,0
49,702007.0,416766.0,863,Self-Employed,1,24,0,0
50,687756.0,303311.0,322,Self-Employed,0,48,2,1
61,605787.0,711125.0,489,Business,1,60,0,1
59,699761.0,50000.0,584,Self-Employed,1,24,2,0
59,234109.0,50000.0,861,Salaried,0,60,1,0
33,1064233.0,556582.0,521,Salaried,0,36,1,0
29,748306.0,509215.0,572,Salaried,0,24,1,0
43,737069.0,146780.0,874,Salaried,1,24,0,0
27,818190.0,797226.0,379,Business,1,36,0,1
48,316708.0,688897.0,673,Business,1,36,0,1
33,694719.0,596354.0,738,Business,0,48,1,1
24,813674.0,647758.0,333,Salaried,0,12,0,0
43,691035.0,558488.0,383,Salaried,2,36,0,1
37,537427.0,562549.0,881,Self-Employed,0,36,1,1
35,655012.0,182862.0,521,Self-Employed,2,24,1,0
50,740221.0,674654.0,755,Salaried,2,60,0,1
38,511534.0,289319.0,634,Salaried,1,24,0,0
53,840990.0,157121.0,410,Salaried,0,36,1,1
51,1086804.0,230475.0,753,Self-Employed,2,60,0,0
21,899354.0,760765.0,736,Business,0,12,1,1
64,717172.0,239676.0,441,Self-Employed,2,36,0,0
44,767892.0,173108.0,349,Salaried,0,48,0,0
37,767383.0,677468.0,515,Self-Employed,1,36,0,1
56,314175.0,157237.0,797,Self-Employed,2,24,0,0
26,956647.0,369021.0,724,Self-Employed,3,36,0,0
28,886668.0,241091.0,700,Salaried,3,60,0,0
46,150000.0,397024.0,657,Salaried,0,36,1,1
50,647280.0,313461.0,444,Business,0,48,1,0
32,851160.0,426728.0,694,Salaried,0,48,0,0
59,847847.0,415641.0,787,Self-Employed,1,60,1,0
41,729270.0,176041.0,550,Self-Employed,4,60,2,0
35,669601.0,563018.0,798,Salaried,2,48,0,1
63,477429.0,107289.0,643,Salaried,2,48,0,0
48,473117.0,615591.0,387,Business,3,24,2,1
37,280895.0,151075.0,768,Salaried,1,24,2,0
45,946397.0,329525.0,503,Salaried,2,48,1,0
44,662327.0,237701.0,877,Self-Employed,3,24,0,0
31,728336.0,347867.0,863,Salaried,1,12,1,0
44,150000.0,244300.0,694,Salaried,2,48,0,1
23,333067.0,572330.0,781,Salaried,0,60,0,1
45,512283.0,262053.0,680,Salaried,0,60,1,1
41,150000.0,54659.0,446,Business,2,36,0,1
30,537450.0,602010.0,666,Self-Employed,0,36,0,1
55,294320.0,488075.0,580,Salaried,2,48,1,1
30,1008444.0,422055.0,516,Self-Employed,2,36,0,0
61,653376.0,401771.0,549,Self-Employed,1,12,0,0
33,838617.0,314034.0,370,Self-Employed,1,36,0,1
45,662752.0,824100.0,735,Self-Employed,2,60,0,1
21,452706.0,377120.0,800,Business,1,36,0,1
62,795582.0,487058.0,869,Salaried,0,36,0,0
23,437530.0,286043.0,446,Salaried,1,60,1,0
31,758097.0,528603.0,777,Salaried,2,48,0,1
26,695570.0,232893.0,374,Self-Employed,2,36,0,0
38,496929.0,793889.0,533,Self-Employed,1,24,0,0
35,171055.0,758293.0,678,Business,1,24,0,1
23,806900.0,592802.0,383,Business,1,36,2,0
50,483948.0,645213.0,309,Salaried,0,60,0,1
25,1010754.0,536557.0,872,Business,2,60,0,0
45,758339.0,658254.0,323,Salaried,0,60,1,1
36,914673.0,420927.0,826,Business,2,24,1,0
36,150000.0,476486.0,411,Business,0,12,0,1
64,274314.0,414813.0,617,Business,1,24,0,1
52,379342.0,624143.0,779,Salaried,2,24,0,0
25,931003.0,108696.0,403,Business,1,48,0,0
55,335843.0,221874.0,305,Salaried,0,24,0,1
45,758712.0,415649.0,769,Salaried,0,60,0,0
44,458171.0,441387.0,788,Self-Employed,1,12,1,1
58,435339.0,312412.0,858,Salaried,1,24,1,0
62,948659.0,350464.0,869,Salaried,0,36,0,0
21,507360.0,396536.0,828,Business,2,36,1,0
34,652351.0,225558.0,800,Salaried,0,12,0,0
56,890878.0,521566.0,572,Salaried,1,24,2,1
51,253435.0,61950.0,862,Salaried,3,48,1,0
56,826340.0,630755.0,413,Business,0,48,0,0
28,718070.0,335123.0,610,Salaried,1,60,0,0
58,923727.0,254827.0,304,Salaried,2,60,0,0
27,747960.0,437054.0,629,Self-Employed,1,12,1,0
55,1157725.0,522455.0,786,Salaried,1,12,0,0
32,463831.0,461200.0,598,Salaried,1,48,0,1
51,665965.0,409003.0,774,Self-Employed,1,48,4,0
55,404817.0,422394.0,550,Salaried,1,12,0,0
57,150000.0,420037.0,631,Business,3,12,0,1
32,548431.0,401396.0,678,Salaried,0,36,0,0
49,403052.0,426477.0,870,Salaried,0,60,0,0
58,555954.0,405656.0,554,Business,2,48,0,0
63,649621.0,59837.0,504,Self-Employed,1,60,0,0
30,550779.0,384908.0,662,Self-Employed,1,24,1,0
28,846194.0,590181.0,388,Salaried,1,12,0,0
24,674496.0,226265.0,881,Business,2,48,0,0
51,828719.0,366396.0,792,Salaried,1,60,0,0
49,918661.0,535337.0,659,Self-Employed,1,36,0,0
21,947753.0,434832.0,503,Salaried,0,12,1,0
51,780784.0,249692.0,676,Business,0,12,0,0
47,472108.0,50000.0,348,Self-Employed,1,48,0,0
56,929559.0,250162.0,604,Business,0,24,1,0
55,826428.0,433775.0,844,Business,0,36,0,0
45,583697.0,620184.0,504,Salaried,0,36,2,1
46,632387.0,374710.0,495,Salaried,3,48,0,1
39,489686.0,592923.0,845,Self-Employed,0,36,1,1
56,501122.0,602190.0,808,Salaried,2,12,1,0
52,523072.0,606931.0,880,Self-Employed,0,36,0,1
60,734831.0,189433.0,799,Business,1,48,1,0
31,899632.0,654943.0,805,Self-Employed,1,24,1,0
42,247425.0,67246.0,359,Salaried,1,36,1,1
25,459910.0,288115.0,352,Self-Employed,1,48,1,0
52,725218.0,521756.0,551,Self-Employed,2,48,1,1
40,392808.0,294353.0,303,Salaried,0,24,2,0
63,758366.0,665317.0,603,Salaried,0,24,1,1
26,741463.0,403654.0,608,Business,0,36,0,0
58,422197.0,271512.0,872,Business,1,24,2,0
56,604287.0,529206.0,536,Business,1,12,0,0
51,356377.0,341789.0,722,Salaried,2,60,2,1
41,959091.0,510848.0,765,Salaried,2,12,0,0
56,150000.0,712055.0,672,Self-Employed,1,24,1,1
36,999940.0,331871.0,336,Salaried,0,12,0,0
53,1022448.0,106269.0,844,Salaried,3,36,0,0
27,604698.0,608826.0,321,Salaried,0,36,1,1
54,1012711.0,648648.0,410,Salaried,1,60,1,1
35,271515.0,916396.0,806,Self-Employed,0,48,0,1
50,471058.0,705278.0,778,Salaried,0,60,1,1
54,1154095.0,85763.0,349,Salaried,0,12,1,0
24,521520.0,286623.0,301,Salaried,0,48,0,0
63,670603.0,351046.0,371,Salaried,1,12,0,0
46,551537.0,442705.0,801,Salaried,1,24,1,0
54,401612.0,552891.0,661,Self-Employed,2,48,0,1
31,589279.0,424991.0,671,Salaried,0,36,0,0
25,771402.0,711560.0,553,Business,0,24,1,1
56,461385.0,560355.0,752,Salaried,2,60,0,1
31,690278.0,431527.0,824,Salaried,0,36,1,0
58,683317.0,413105.0,347,Salaried,1,12,1,0
28,506756.0,115238.0,666,Self-Employed,0,48,0,0
63,410846.0,359338.0,378,Self-Employed,0,24,0,1
40,1113152.0,337794.0,757,Business,2,36,1,0
22,845513.0,664886.0,356,Business,1,48,3,1
24,982116.0,87815.0,545,Salaried,2,60,1,0
25,848357.0,563489.0,527,Self-Employed,2,24,1,1
53,150000.0,289484.0,738,Self-Employed,0,12,1,1
42,801747.0,375498.0,852,Salaried,0,60,1,0
44,1038174.0,366423.0,786,Business,1,24,0,0
27,238453.0,508423.0,416,Salaried,1,36,0,1
21,934229.0,339719.0,882,Salaried,2,24,0,0
41,233023.0,113715.0,779,Salaried,0,48,0,0
56,471724.0,583688.0,581,Self-Employed,0,60,0,1
47,596249.0,351353.0,852,Salaried,2,24,0,0
38,421030.0,690079.0,586,Salaried,0,36,1,0
25,345221.0,334209.0,788,Salaried,1,24,0,0
50,479232.0,215289.0,667,Salaried,2,24,2,0
59,231037.0,534466.0,796,Business,0,12,0,0
63,507424.0,387291.0,718,Salaried,2,48,2,0
24,723925.0,345228.0,353,Self-Employed,0,36,0,0
27,349530.0,262411.0,449,Salaried,0,12,2,1
23,651801.0,401540.0,349,Self-Employed,0,36,0,0
56,652739.0,125086.0,701,Business,1,36,3,0
28,390579.0,404439.0,339,Self-Employed,2,36,0,1
34,922068.0,120481.0,333,Salaried,1,12,0,0
60,370903.0,81554.0,575,Salaried,0,12,1,0
60,614657.0,438031.0,594,Salaried,1,36,0,0
48,347931.0,50000.0,722,Salaried,1,48,0,0
42,744160.0,50000.0,733,Salaried,0,60,0,0
55,313752.0,501092.0,878,Salaried,2,36,2,0
55,718756.0,485304.0,559,Self-Employed,2,36,3,0
44,872201.0,101010.0,845,Salaried,2,24,0,0
46,526879.0,397303.0,526,Business,3,24,0,0
23,611291.0,664914.0,820,Salaried,1,60,0,0
34,581703.0,848366.0,505,Self-Employed,1,60,0,1
33,440744.0,234934.0,409,Salaried,0,48,2,0
26,459399.0,236143.0,789,Self-Employed,0,36,0,0
23,918460.0,330020.0,577,Salaried,1,60,0,0
48,570197.0,569728.0,661,Self-Employed,0,48,1,1
48,795811.0,104902.0,638,Salaried,1,48,2,0
40,712970.0,690607.0,508,Self-Employed,1,24,0,1
33,1072777.0,260802.0,471,Self-Employed,1,24,1,0
46,631299.0,405821.0,666,Business,0,48,0,0
52,322514.0,189641.0,677,Salaried,0,24,1,0
21,887771.0,252439.0,339,Salaried,0,12,2,1
61,620641.0,791442.0,463,Business,1,36,0,1
61,150000.0,504439.0,447,Salaried,0,24,1,1
41,420705.0,390391.0,875,Salaried,0,12,0,0
41,429016.0,517924.0,590,Self-Employed,0,24,0,1
48,567713.0,755527.0,686,Business,1,48,0,1
38,695490.0,247573.0,452,Salaried,2,48,1,0
54,298522.0,565366.0,694,Self-Employed,3,36,0,1
29,309517.0,549382.0,429,Salaried,1,24,1,1
50,943691.0,384489.0,513,Business,1,48,0,0
37,1021453.0,411608.0,868,Salaried,0,24,1,0
36,333610.0,364851.0,799,Salaried,1,36,0,0
50,706015.0,480858.0,496,Business,1,36,1,1
39,856416.0,238822.0,397,Salaried,0,48,0,0
29,418569.0,403891.0,536,Business,2,36,0,1
63,797314.0,775970.0,886,Salaried,0,12,0,0
23,723780.0,450926.0,836,Salaried,0,48,0,0
21,1025355.0,672043.0,839,Salaried,1,12,1,0
45,533438.0,427925.0,820,Business,2,24,2,1
25,324060.0,159610.0,341,Business,0,60,4,1
46,891764.0,628122.0,539,Salaried,0,24,0,1
29,900293.0,348886.0,831,Salaried,0,48,0,0
46,527884.0,586981.0,609,Business,0,36,1,1
35,895372.0,722736.0,692,Self-Employed,0,24,2,1
46,826057.0,533276.0,325,Business,1,60,0,0
64,656018.0,624831.0,462,Self-Employed,1,36,0,1
59,856222.0,749886.0,447,Salaried,0,48,0,1
49,848087.0,456538.0,620,Salaried,0,36,1,0
63,236326.0,399545.0,537,Self-Employed,2,24,1,1
49,442160.0,372379.0,445,Salaried,1,36,0,1
39,710906.0,477890.0,458,Self-Employed,1,48,0,1
54,710381.0,233865.0,394,Salaried,0,24,1,1
30,599276.0,50000.0,839,Business,0,36,1,0
29,700002.0,50000.0,560,Self-Employed,0,60,0,0
29,1185176.0,566096.0,485,Self-Employed,1,12,0,0
51,1107069.0,458411.0,393,Salaried,2,24,1,0
43,780231.0,163607.0,430,Salaried,0,48,0,0
48,769815.0,372464.0,371,Salaried,0,24,0,0
33,616614.0,585242.0,339,Salaried,0,60,0,1
25,572037.0,491946.0,327,Salaried,2,48,0,0
52,541375.0,618410.0,759,Salaried,0,60,0,0
51,310362.0,247686.0,803,Self-Employed,1,48,1,0
54,707830.0,773300.0,397,Salaried,1,24,0,1
23,852114.0,415968.0,416,Salaried,0,48,0,0
58,456640.0,532253.0,635,Business,1,36,1,1
23,628413.0,232120.0,555,Business,2,48,1,0
49,864367.0,734508.0,423,Self-Employed,2,48,1,1
59,460428.0,385606.0,340,Salaried,1,48,2,1
51,637796.0,325363.0,773,Business,0,36,1,0
52,743398.0,326641.0,828,Self-Employed,0,24,1,0
63,1012241.0,468912.0,605,Salaried,3,60,0,0
59,542838.0,282121.0,542,Salaried,0,36,2,1
35,673580.0,411703.0,881,Salaried,1,12,1,0
44,879699.0,539544.0,449,Business,1,60,3,0
63,620743.0,133392.0,446,Salaried,1,48,0,0
34,735356.0,433818.0,889,Salaried,1,24,0,0
35,887893.0,312564.0,578,Salaried,0,24,2,0
31,390170.0,155905.0,369,Salaried,0,48,1,0
29,150000.0,563360.0,861,Business,0,24,2,1
24,331472.0,482622.0,483,Salaried,1,48,0,0
63,686015.0,212416.0,335,Business,1,24,0,0
29,913030.0,428982.0,648,Self-Employed,2,12,1,0
51,992059.0,623827.0,669,Self-Employed,0,48,1,0
46,1152637.0,273577.0,734,Salaried,3,12,1,0
42,834973.0,641748.0,690,Business,1,60,0,0
32,623678.0,787718.0,702,Salaried,1,24,0,0
47,757984.0,408342.0,480,Salaried,2,48,0,1
31,1163120.0,238399.0,515,Business,3,48,1,1
59,311693.0,432681.0,589,Salaried,0,24,2,1
39,644350.0,133793.0,398,Salaried,1,36,1,0
23,705028.0,761174.0,706,Business,0,24,0,1
38,878864.0,402982.0,881,Business,0,24,0,0
24,434387.0,322310.0,307,Self-Employed,2,48,0,1
62,623168.0,706406.0,872,Salaried,0,36,0,0
24,547755.0,215098.0,840,Business,0,24,1,0
50,772511.0,63426.0,857,Salaried,1,12,0,0
52,571164.0,467099.0,844,Self-Employed,2,24,0,1
25,683634.0,260187.0,436,Business,0,36,0,0
25,835156.0,369183.0,702,Self-Employed,2,36,0,0
30,974671.0,56337.0,310,Salaried,3,12,0,0
43,1143939.0,703235.0,329,Self-Employed,0,12,1,1
38,675972.0,627164.0,403,Salaried,0,60,1,1
64,631027.0,405265.0,682,Self-Employed,1,36,0,0
62,950420.0,736885.0,350,Salaried,2,60,0,1
35,990234.0,50000.0,606,Salaried,2,48,1,0
36,661427.0,50000.0,710,Self-Employed,2,12,0,0
60,452573.0,293211.0,608,Salaried,2,24,0,0
47,1050529.0,233045.0,854,Salaried,0,36,1,0
33,902991.0,331928.0,621,Self-Employed,0,48,0,0
33,150000.0,508004.0,442,Salaried,2,60,0,1
54,393641.0,761394.0,662,Salaried,1,36,0,0
25,972681.0,389633.0,526,Self-Employed,3,48,0,1
35,823216.0,357648.0,789,Salaried,1,48,1,0
35,879681.0,413266.0,442,Salaried,0,36,1,0
29,349363.0,613992.0,423,Self-Employed,1,24,2,1
35,361903.0,719232.0,325,Salaried,0,12,1,1
43,622031.0,505758.0,809,Self-Employed,1,24,0,1
64,676602.0,604325.0,838,Salaried,2,12,1,1
29,1281100.0,195090.0,392,Salaried,1,48,0,0
53,725589.0,446956.0,774,Salaried,2,36,1,0
31,799096.0,291215.0,851,Self-Employed,0,36,0,0
49,502408.0,319763.0,596,Salaried,1,36,0,1
64,839106.0,526382.0,683,Salaried,1,24,1,0
50,730171.0,482749.0,361,Salaried,2,48,0,1
44,482544.0,654786.0,845,Salaried,0,60,0,0
35,681685.0,575625.0,590,Salaried,0,36,1,0
63,711589.0,396953.0,697,Business,1,60,1,0
35,682066.0,190227.0,663,Salaried,0,12,1,0
55,1011630.0,427278.0,890,Salaried,2,36,0,0
51,686999.0,459185.0,454,Salaried,0,12,0,0
22,746562.0,312544.0,628,Salaried,0,24,0,0
44,788659.0,759840.0,529,Self-Employed,0,60,0,1
34,573966.0,433526.0,746,Salaried,0,36,0,0
37,395595.0,543440.0,856,Business,0,36,0,0
36,159015.0,643629.0,681,Salaried,1,12,3,1
33,623336.0,529699.0,652,Salaried,2,24,0,1
33,901060.0,521763.0,424,Salaried,1,48,3,1
24,903333.0,421880.0,780,Business,0,24,0,0
33,352455.0,677399.0,473,Salaried,1,36,1,1
64,1077433.0,367564.0,763,Salaried,1,12,0,0
39,604985.0,320543.0,432,Salaried,0,48,0,0
45,565350.0,431095.0,709,Salaried,0,12,1,0
27,837470.0,230804.0,899,Business,0,24,0,0
29,548381.0,161589.0,898,Salaried,1,48,0,0
24,800783.0,669338.0,392,Salaried,0,60,2,1
29,374619.0,211727.0,327,Business,0,12,0,0
21,1135943.0,610637.0,345,Salaried,2,60,0,0
61,997705.0,648371.0,600,Salaried,0,12,0,0
56,616175.0,146415.0,423,Self-Employed,0,60,0,0
42,947597.0,766780.0,485,Self-Employed,1,12,0,1
37,605178.0,518862.0,760,Salaried,2,36,0,1
54,818182.0,272225.0,663,Salaried,1,60,1,0
50,180447.0,286830.0,519,Salaried,1,24,1,0
57,644462.0,654525.0,364,Salaried,0,36,1,1
29,433098.0,288334.0,613,Salaried,1,24,0,0
50,434128.0,302035.0,557,Self-Employed,2,60,0,1
46,279057.0,710213.0,856,Salaried,1,48,0,0
54,749212.0,151648.0,645,Self-Employed,1,48,2,0
40,541570.0,564630.0,816,Salaried,1,24,1,1
26,752790.0,383111.0,807,Self-Employed,1,12,3,1
35,887931.0,321969.0,640,Salaried,0,24,1,0
21,984057.0,182624.0,673,Self-Employed,2,12,2,1
21,447291.0,451878.0,766,Business,1,60,0,1
33,608864.0,440204.0,448,Salaried,2,60,2,1
56,423171.0,50000.0,507,Self-Employed,0,60,0,0
51,734293.0,462086.0,507,Salaried,0,48,1,0
48,520609.0,167393.0,628,Salaried,0,12,2,0
47,885888.0,382599.0,731,Salaried,0,12,1,0
62,574182.0,554761.0,619,Self-Employed,0,48,0,1
58,150000.0,165968.0,847,Self-Employed,1,60,0,0
49,640315.0,441461.0,766,Self-Employed,1,48,0,0
21,950355.0,175914.0,496,Business,1,60,0,0
32,918226.0,448274.0,635,Salaried,1,60,0,0
26,363858.0,627886.0,539,Salaried,1,12,0,1
57,1106170.0,475484.0,891,Salaried,0,12,0,0
53,977221.0,508265.0,864,Salaried,1,36,1,0
60,649693.0,359208.0,716,Salaried,3,12,1,0
60,933367.0,420334.0,305,Business,3,60,0,1
41,625211.0,560275.0,300,Business,0,24,2,1
54,845016.0,484138.0,671,Self-Employed,2,12,3,0
27,599015.0,500038.0,510,Business,0,48,0,1
41,213555.0,371975.0,875,Business,0,24,1,0
21,663892.0,462975.0,550,Business,1,12,1,0
21,391928.0,630750.0,786,Self-Employed,0,12,0,1
46,943374.0,141272.0,885,Salaried,2,36,1,0
45,968288.0,271576.0,510,Business,0,60,1,0
23,330163.0,517696.0,399,Salaried,2,48,0,1
53,640371.0,602060.0,634,Self-Employed,1,36,0,1
49,708473.0,552000.0,873,Self-Employed,0,24,1,0
23,712203.0,545764.0,302,Business,0,36,0,0
36,150000.0,850905.0,346,Self-Employed,0,36,1,1
26,669118.0,331129.0,698,Salaried,1,24,2,0
55,321026.0,87627.0,631,Business,1,12,0,0
56,503685.0,132417.0,569,Salaried,0,24,0,0
22,352896.0,54626.0,538,Salaried,1,24,0,0
24,332881.0,340020.0,654,Salaried,0,60,1,1
54,328110.0,344700.0,432,Salaried,2,24,0,1
55,667171.0,494365.0,352,Salaried,2,60,1,0
56,458314.0,298308.0,444,Salaried,0,36,1,0
56,978656.0,184914.0,671,Salaried,3,24,2,0
33,516267.0,285235.0,429,Self-Employed,0,36,1,1
43,1164769.0,584354.0,317,Business,0,12,0,0
42,596658.0,156835.0,498,Salaried,1,36,0,0
46,465356.0,268970.0,848,Self-Employed,1,24,2,0
64,763646.0,461582.0,582,Self-Employed,0,48,0,0
27,702003.0,590182.0,476,Salaried,2,24,1,1
52,779645.0,84356.0,349,Salaried,1,36,0,0
30,421497.0,426886.0,760,Salaried,0,36,0,1
22,492133.0,352585.0,691,Self-Employed,0,24,0,0
52,465025.0,655939.0,673,Salaried,1,36,0,0
32,297654.0,292535.0,683,Salaried,1,24,0,1
24,600843.0,511428.0,686,Salaried,2,48,0,1
24,755209.0,620424.0,876,Salaried,1,48,0,1
25,631162.0,323341.0,706,Business,1,12,0,0
